fips,year,num_M,num_F
1702154,2007,0,1
0616325,2007,1,0
2680700,2007,1,0
42049,2009,1,0
4819000,2011,1,0
4202000,2011,1,0
36055,1989,1,0
26081,1994,1,0
12086,2000,1,0
0667000,2000,0,1
0664000,2002,1,0
0455000,2003,1,0
12086,2018,1,0
3711800,2005,1,0
36059,2011,1,0
0807850,2013,1,0
0636840,2014,1,0
0626000,2016,1,0
1258715,1994,1,0
36029,1995,1,0
0680644,2002,1,0
17201,2008,0,1
2255000,2012,1,0
0659962,2012,1,0
1235000,1999,0,1
26145,2000,1,0
0668196,2000,1,0
0611530,2004,1,0
3137000,2005,0,1
0636546,2006,1,0
4224000,2007,1,0
36029,2013,1,0
3137000,2021,1,0
37147,1990,1,0
17197,2002,1,0
36119,2003,0,1
4861796,2017,1,0
06007,2018,1,0
0602252,2000,1,0
1212875,2002,0,1
4516000,2002,0,1
0608954,2006,1,0
51047,2011,1,0
55079,2013,1,0
0664000,2014,1,0
0641992,2014,1,0
1875428,2015,1,0
0816000,2015,0,1
3925256,2015,1,0
06037,2016,1,0
15001,1992,1,0
20045,1994,0,1
06047,2012,1,0
0687042,2014,1,0
36059,2007,1,0
0686328,2000,1,0
36059,2005,1,0
4967000,2007,1,0
0633840,2008,0,1
06107,2010,1,0
26145,2012,1,0
0670000,2020,1,0
26145,2004,1,0
17019,2004,1,0
4955980,2011,1,0
0670000,2012,1,0
45013,2016,1,0
06045,2016,1,0
4819000,2017,1,0
37161,2018,1,0
17197,1992,0,0
36055,2001,0,1
41051,2004,1,0
1230000,2005,1,0
4810768,2015,1,0
3476070,1996,0,1
51087,1999,1,0
0632370,2014,1,0
0203000,2017,1,0
0632550,2020,0,1
1706613,2021,1,0
51107,1991,1,0
3651000,1993,1,0
4858016,2006,1,0
0862000,2009,1,0
36083,2009,1,0
2545560,2011,0,1
1245025,2011,0,1
48139,2016,1,0
12086,2018,1,0
05119,1998,1,0
2507000,2002,1,0
4206088,2017,0,1
4241216,2021,0,1
0952000,1993,1,0
26163,1994,1,0
0610046,1997,1,0
3539380,2003,1,0
26099,2008,0,1
0659451,2014,1,0
3711800,2019,1,0
26055,2020,1,0
3457000,1990,1,0
0678582,1998,1,0
13045,2004,0,0
48041,2010,1,0
1302280,2012,1,0
0603526,2012,1,0
4983470,2019,1,0
3420260,2019,0,1
2754880,2020,0,1
36055,1995,0,1
0611460,2001,0,1
24025,2006,1,0
2545560,2011,0,1
37049,2014,1,0
2756896,2014,1,0
0636448,2014,1,0
4865000,2017,0,1
3420260,2019,1,0
0622020,2002,1,0
51107,2003,1,0
5164000,2008,1,0
22033,2008,1,0
2205000,2008,1,0
26081,2010,1,0
12097,2010,1,0
32003,2012,1,0
0649670,2014,1,0
4241216,2017,1,0
06053,2018,1,0
36055,2019,1,0
0982800,2021,0,1
0608786,1996,1,0
26081,2000,0,1
0673080,2003,1,0
35031,2010,0,1
0629504,2010,1,0
0628050,2014,1,0
1702154,2017,1,0
45045,2018,1,0
0656700,2018,1,0
0673080,2020,0,1
4819000,2019,0,1
26147,2002,1,0
5168000,2006,1,0
51041,2015,1,0
0629000,2018,0,1
5553000,2020,0,1
0653000,2000,1,0
0623340,2002,1,0
0686972,2004,0,0
26065,2006,1,0
0664224,2008,0,1
26021,2012,1,0
3702970,2013,1,0
36067,2013,1,0
56025,2014,1,0
1207300,2018,0,1
1702154,2019,1,0
0686328,1996,1,0
0629940,2000,1,0
2743000,2013,1,0
39165,1990,1,0
4817000,2001,0,0
26065,2004,1,0
45051,2006,1,0
36083,2009,1,0
36083,2013,1,0
0680238,1996,1,0
0678120,1997,1,0
4241216,2009,0,1
0669196,2010,1,0
42103,2015,1,0
2735180,2000,1,0
0203000,2011,1,0
0649670,2014,0,1
3137000,2021,0,1
4835000,1999,0,1
1276600,1999,1,0
37147,2002,1,0
3651000,2003,0,1
2754880,2004,0,1
0640980,2007,0,1
26145,2014,0,1
0617750,2018,0,1
17089,2018,0,1
1851876,2019,0,0
26145,1994,1,0
3712000,1997,1,0
0633434,1998,1,0
0611460,2001,0,1
29099,2014,1,0
1245000,2017,1,0
17097,2018,1,0
0659451,2018,1,0
2545560,2019,0,1
3502000,2019,1,0
0681344,1996,1,0
05069,2002,1,0
0609620,2005,0,1
15001,2018,0,1
36055,2019,1,0
4865000,2019,0,1
5167000,2020,0,1
06039,1998,1,0
2255000,1998,0,1
26077,2008,1,0
21111,2014,0,1
2148000,2014,0,1
2467675,2019,0,1
0611194,2020,0,1
0653980,1996,1,0
1150000,1997,1,0
4837000,2005,1,0
1235000,2015,1,0
42095,1991,1,0
26081,1996,1,0
0670224,1998,0,1
0624638,2002,0,1
06099,2004,1,0
06075,2004,0,1
0667000,2014,1,0
1301740,2014,1,0
1077580,2016,1,0
4865000,2017,1,0
0624638,2018,1,0
0632070,2003,1,0
0627000,2004,1,0
0682996,2006,1,0
06001,2006,1,0
36083,2009,1,0
0600036,2010,0,1
48027,2014,1,0
18035,2018,1,0
1702154,2019,0,1
26139,2020,0,1
0681666,2020,0,0
36119,2001,0,1
1938595,2001,1,0
2534550,2005,1,0
36055,2007,1,0
IN-70,2014,0,0
1938595,2015,1,0
55133,2016,1,0
51003,2017,0,1
0631320,2020,1,0
06111,2020,0,1
0668000,1998,1,0
0624680,2000,1,0
26081,2000,1,0
1840788,2011,1,0
2205000,2012,1,0
26055,2016,1,0
02122,2017,0,1
26161,2002,1,0
1367284,2019,1,0
4865000,2019,0,1
0681204,2020,1,0
17019,1994,1,0
0446000,1994,0,1
0680238,2002,1,0
0613214,2006,1,0
0673262,2007,1,0
4804000,2008,1,0
0639290,2008,1,0
1982425,2009,1,0
2751730,2016,1,0
1720591,2019,1,0
0120104,2020,1,0
0603526,2004,1,0
0645484,2006,1,0
1304000,2013,0,1
4419180,2016,1,0
22033,1995,1,0
0624680,2000,0,1
17201,2004,1,0
0946450,2011,1,0
26065,2014,1,0
2706382,2016,1,0
26099,1992,1,0
2603000,1994,0,1
0611194,1996,1,0
0816000,2001,1,0
3563460,2014,1,0
0609390,2014,0,1
4740000,2017,1,0
0627000,2018,1,0
17089,2000,0,0
1772000,2003,1,0
06007,2006,0,1
0622710,2014,0,0
26077,2018,1,0
4206088,2011,1,0
17097,2004,1,0
26081,2006,1,0
26121,2006,1,0
26021,2006,0,1
36029,2007,1,0
3563460,2010,1,0
26081,2010,1,0
0668378,2013,1,0
26115,2020,1,0
2751730,2000,1,0
5135000,2000,1,0
37191,2004,1,0
1302280,2014,0,1
26077,2014,1,0
2970000,2017,1,0
0832155,2019,1,0
0682590,1996,1,0
36103,1999,0,1
4241216,2001,1,0
13151,2006,1,0
06031,2006,1,0
1245025,2007,1,0
3137000,2009,1,0
0600014,2010,0,0
24001,2014,1,0
3456550,2021,1,0
15007,2004,1,0
3977000,2005,1,0
34041,2015,0,1
3755000,2015,0,1
1304000,2017,0,1
5116000,2018,0,1
36055,2019,0,1
4807000,2019,1,0
24033,1994,1,0
0150000,2001,1,0
0625800,2002,1,0
26099,2006,1,0
1077580,2009,1,0
1973335,2009,1,0
45079,2010,0,1
26145,2012,1,0
4957300,2017,0,1
0669196,1996,1,0
22033,1996,1,0
2205000,1996,1,0
36029,1997,1,0
0648816,1997,0,1
3807200,2002,1,0
2965000,2003,1,0
5168000,2004,1,0
36055,2005,1,0
36055,2011,0,1
1982425,2013,1,0
0982800,2021,1,0
26145,1992,1,0
48141,1998,1,0
0653000,1998,0,1
0628050,2000,1,0
0657526,2000,1,0
0680238,2002,0,1
0203000,2004,1,0
0657792,2004,1,0
0611530,2011,1,0
3611000,2011,1,0
35049,2014,1,0
0629000,2004,1,0
3502000,2005,0,1
06047,2014,1,0
3651000,2015,1,0
1245975,2017,0,1
0677000,2020,0,1
1714000,1995,1,0
2938000,1999,0,1
26161,2000,0,1
45041,2002,0,1
0624680,2020,1,0
1150000,1996,1,0
0681666,1997,1,0
2545560,2001,0,1
3755000,2009,0,1
0624680,2010,1,0
26075,2012,0,1
26037,2016,1,0
1367284,2019,0,1
0636000,2002,1,0
5102250,2003,1,0
22033,2004,1,0
2205000,2004,1,0
3432250,2005,0,1
0955990,2015,0,0
0614880,2018,0,1
0659962,1995,1,0
26161,1996,1,0
0622804,1996,1,0
0649670,2002,0,1
3825700,2002,1,0
4748000,2003,1,0
51153,2003,1,0
13285,2004,1,0
18157,2004,0,1
48209,2006,0,1
0636448,2010,0,1
0600036,2010,1,0
5103130,2012,0,1
45085,2012,1,0
24025,2014,0,1
06025,2016,0,1
36067,2021,1,0
0641992,1995,1,0
36059,1995,1,0
3410000,2001,0,1
2754880,2008,0,1
3456550,2009,1,0
3901000,2011,1,0
26093,2012,1,0
06017,2012,1,0
0678582,2018,1,0
0937000,1991,0,1
0655282,1997,1,0
3684000,2001,1,0
26147,2004,1,0
0609070,2008,1,0
15001,2014,1,0
36119,2015,1,0
0640980,2016,0,1
36119,2021,0,0
0625470,1999,1,0
41051,2004,1,0
26093,2006,1,0
15001,2016,1,0
17089,2016,0,1
0446000,2016,1,0
0649670,1996,1,0
45003,2004,1,0
2642160,2005,0,1
5370000,2005,0,1
26093,2006,1,0
2545560,2007,1,0
0107000,2007,1,0
0629000,2014,1,0
35013,2014,0,1
4805000,2014,0,1
5168000,2014,1,0
0630000,2015,0,1
2941348,2018,1,0
0455000,2003,0,1
05119,2010,1,0
06081,2014,1,0
1271000,2019,0,1
13031,2000,1,0
0203000,2001,1,0
26025,2012,1,0
0660018,2013,1,0
2627440,2015,1,0
2038900,2015,1,0
26115,2018,0,1
0660620,2018,1,0
55025,2020,0,1
0659451,2020,1,0
1304000,1989,0,1
37147,2002,1,0
48209,2010,1,0
0601332,2012,1,0
2621000,2013,0,1
17097,2014,1,0
17113,2020,0,1
24031,1990,1,0
1235000,1995,0,1
06087,1998,1,0
06001,2000,1,0
1707133,2009,1,0
06039,2010,1,0
17201,2016,1,0
0616325,2020,0,1
1938595,1991,1,0
4817000,1995,0,0
26145,1996,1,0
2507000,2006,1,0
51047,2007,1,0
3137000,2009,0,1
0680812,2012,1,0
3731400,2012,1,0
1258050,2016,1,0
3916000,2017,1,0
45035,2004,1,0
2430325,2005,1,0
0611194,2010,1,0
51059,2015,0,1
01049,2018,1,0
35043,2018,1,0
1702154,2019,1,0
45083,1996,1,0
3502000,1997,1,0
0662364,1998,1,0
0617918,2000,1,0
0622804,2002,1,0
5168000,2002,1,0
5553000,2004,1,0
0203000,2005,1,0
2537000,2007,1,0
3711800,2011,0,1
4202000,2015,1,0
17163,2016,1,0
26081,1990,1,0
05119,1996,1,0
4123850,2002,1,0
47093,2006,1,0
0803360,2007,1,0
55079,2008,1,0
21111,2010,1,0
2148000,2010,1,0
48187,2014,1,0
0640004,2014,0,1
0633000,2014,1,0
26161,1996,0,1
1702154,2001,0,1
1849932,2003,0,1
37191,2004,1,0
26065,2004,0,1
0600036,2008,0,1
27169,2010,1,0
26021,2016,1,0
26163,1990,1,0
1912000,2005,1,0
0669112,2008,0,1
4714000,2013,1,0
0862000,2015,1,0
26037,2016,1,0
0618100,2020,1,0
3774440,1989,1,0
36055,1989,0,1
4241216,1997,1,0
36059,2001,1,0
0625380,2002,0,0
4269000,2007,1,0
36119,2007,0,1
3457000,2010,1,0
12097,2010,1,0
0633840,2012,1,0
3673000,2019,1,0
17201,1998,1,0
0636770,2000,1,0
1250750,2003,1,0
2079000,2007,1,0
1232000,2012,0,1
36103,2013,0,1
3731400,2014,1,0
55025,2016,1,0
12085,2016,1,0
3350260,2001,1,0
0600029,2003,1,0
5305210,2003,1,0
1714000,2003,0,1
5553000,2008,1,0
0680238,2008,0,1
3611000,2003,1,0
06079,2006,0,1
36119,2007,0,1
26081,2008,1,0
10001,2010,1,0
4752006,2011,1,0
0633150,2011,0,1
0626910,2014,1,0
37167,2018,1,0
26077,2004,1,0
1714351,2007,1,0
0622020,2008,1,0
0649670,2008,0,1
0680644,2010,1,0
26081,2012,1,0
3500060,2017,1,0
24045,2018,1,0
40017,2018,1,0
22109,1991,1,0
02170,1997,0,1
1235000,1999,1,0
3240000,1999,0,1
0816000,2003,1,0
13179,2008,1,0
3728000,2009,1,0
0629504,2010,1,0
35031,2010,0,1
0681204,2014,1,0
3728000,2015,0,1
1836000,2015,1,0
1714000,2015,0,1
4819972,2018,1,0
1270600,1996,1,0
1938595,1999,1,0
17097,2000,0,0
0455000,2009,1,0
5305210,2015,1,0
5553000,2016,1,0
5157000,2016,1,0
2545000,2017,1,0
1077580,2021,1,0
1973335,2021,1,0
26081,1992,1,0
26145,1992,1,0
0669088,1994,1,0
0666000,1995,0,1
0627000,1998,1,0
3728080,2003,1,0
13045,2004,1,0
0669000,2010,1,0
17119,2016,0,1
0604740,2020,0,0
0656000,2020,1,0
26121,2008,1,0
4837000,2008,0,1
06099,2016,1,0
0659451,2018,1,0
4957300,1993,1,0
0640590,2001,1,0
34025,2002,1,0
45045,2002,0,0
42049,2005,1,0
0654652,2008,1,0
1304000,2009,1,0
0455000,2009,1,0
39173,2010,1,0
1245025,2013,0,1
26075,2014,0,1
37147,2014,1,0
0616000,2016,0,1
5168000,2016,0,1
2562535,2017,1,0
0150000,2017,1,0
0203000,2001,0,1
1302280,2006,1,0
3420260,2013,1,0
0628650,2014,1,0
5363000,2015,0,1
0640004,2002,0,1
0617610,2009,1,0
1718823,2011,1,0
51067,2015,1,0
0644000,2015,0,1
26055,2016,1,0
1258715,1990,1,0
1916860,1993,1,0
0622020,2000,0,1
12095,2002,1,0
4819000,2007,1,0
0628000,2012,1,0
4261000,2013,1,0
4900030,2014,0,1
0642202,2014,1,0
0625470,2001,1,0
0616532,2004,1,0
0628050,2004,0,1
21067,2010,1,0
2146027,2010,1,0
2642160,2011,1,0
18035,2014,0,1
0687042,2014,1,0
39101,2016,1,0
2567000,2017,1,0
17113,2020,1,0
3915000,2021,1,0
2603000,1994,0,1
0608786,1996,1,0
0651182,2000,1,0
0816000,2001,0,1
45015,2002,1,0
12117,2004,1,0
0665084,2005,0,1
48181,2008,1,0
26021,2016,1,0
2621000,2017,0,1
36055,2019,0,1
36119,1991,1,0
3684000,1997,1,0
36083,2005,0,0
06097,2010,1,0
0681666,1997,1,0
0600036,2000,0,1
0427400,2003,1,0
06075,2004,1,0
0667000,2004,1,0
0622804,2006,0,1
21111,2006,0,1
2148000,2006,0,1
0664224,2010,1,0
0203000,2011,0,1
IN-87,2014,0,0
4835000,2015,1,0
5101260,2015,0,1
0807850,2019,0,1
36119,1993,1,0
0669070,2001,1,0
0646898,2007,0,1
06075,2008,0,1
26145,2012,1,0
0616000,2014,1,0
0639496,2018,1,0
55025,2020,0,1
0629940,2020,1,0
36059,1995,1,0
1302280,1996,0,1
0655156,2000,1,0
3651000,2003,1,0
36059,2005,1,0
18091,2010,1,0
26065,2012,0,1
1714000,2015,1,0
5102250,2019,0,1
0634880,2020,1,0
36067,2021,0,1
36055,1992,1,0
0541000,1998,1,0
0629504,2005,1,0
4516000,2006,1,0
36059,2007,1,0
37155,2008,1,0
26077,2008,1,0
26081,2020,1,0
0658072,2020,1,0
3137000,1997,1,0
5613900,2002,1,0
12019,2006,0,1
1235000,2015,1,0
51067,2015,1,0
18019,2018,1,0
0820000,1995,1,0
0669112,2002,0,1
3651000,2005,1,0
1982425,2005,1,0
0613588,2006,1,0
0612048,2008,1,0
4513330,2011,1,0
12009,2014,1,0
3350260,2021,0,1
1212875,1999,1,0
0669088,2000,0,1
2545560,2007,1,0
3711800,2015,1,0
26145,1992,1,0
0660102,1995,1,0
06057,1998,0,1
4131250,2006,1,0
5102250,2015,1,0
2771428,2016,1,0
0603526,2018,1,0
2467675,1997,0,1
26161,1998,0,1
1210275,2005,1,0
4740000,2007,1,0
0648816,2020,0,1
45007,1998,1,0
10001,1998,1,0
45085,2002,1,0
36103,2005,1,0
0664224,2014,1,0
1938595,2017,0,1
5157000,2002,1,0
05119,2014,1,0
5323515,2015,0,0
0684816,1996,1,0
51059,1999,1,0
17097,2006,1,0
48029,2012,0,1
55025,2016,0,1
0670098,2018,0,1
2718188,2018,1,0
0669070,2021,0,1
4823640,1997,1,0
4837000,2007,1,0
2603000,2014,0,1
13179,2016,0,0
5553000,2020,1,0
0669112,1996,0,1
36055,2001,1,0
45003,2004,0,1
1216725,2005,0,1
0633434,2006,1,0
2255000,2006,0,1
0642202,2006,0,1
5164000,2008,1,0
1705573,2009,1,0
0624638,2010,1,0
0630000,2013,0,1
22055,2015,1,0
0639496,2018,0,1
0608460,2018,1,0
4865000,1995,1,0
3916000,2005,1,0
1775484,2021,1,0
45077,2000,1,0
26075,2006,1,0
0203000,2007,1,0
3137000,2013,1,0
26093,2014,1,0
3350260,2017,1,0
36079,2020,1,0
55133,2020,1,0
4865000,1997,0,1
45051,1998,0,1
45045,2004,1,0
0618390,2005,0,1
4865000,2007,1,0
17097,2010,0,1
55025,2016,1,0
0603526,1996,0,1
0686328,1998,1,0
0686328,1998,1,0
26065,1998,1,0
0634320,2008,0,0
36083,2009,0,1
0602462,2014,1,0
27109,2014,1,0
0611530,2020,0,1
3649121,1991,0,1
2743000,1993,1,0
0641992,1995,1,0
1714000,1999,1,0
0662938,2010,1,0
3711800,2013,1,0
06053,2016,1,0
4847892,2019,1,0
26139,1998,1,0
1938595,1999,0,1
1871000,2003,1,0
0687042,2008,1,0
0691135,2008,0,0
1836000,2015,1,0
36119,2015,1,0
2754880,2018,1,0
4829000,1990,0,1
36119,1997,0,1
0642202,1998,1,0
37085,2000,1,0
06007,2004,0,0
36109,2006,1,0
26077,2008,1,0
5167000,2008,1,0
2400510,1998,1,0
0630000,2005,0,1
0650076,2010,0,1
05143,2012,1,0
0659451,2014,1,0
5164000,2016,1,0
3502000,2019,0,1
17097,2020,1,0
06047,2002,1,0
1714000,1991,1,0
36055,1995,1,0
1770122,1997,0,1
42003,1999,1,0
45015,2004,1,0
29099,2010,1,0
0816000,2011,1,0
0622678,2018,1,0
17089,2018,1,0
3240000,1997,1,0
02122,1999,1,0
36083,2005,1,0
04001,2008,1,0
2545560,2011,1,0
4983470,2011,1,0
51107,2015,1,0
26055,2018,1,0
27141,2020,1,0
0641992,2020,1,0
5560500,2021,0,1
2507000,1999,1,0
0670000,2004,1,0
5135000,2004,0,0
48139,2008,1,0
18163,2010,1,0
0622020,2010,1,0
0659451,2018,0,1
26037,2018,1,0
2537000,2019,1,0
0673262,1995,1,0
0621712,2002,0,1
06023,2010,0,1
55079,2012,1,0
1235000,2015,1,0
5553000,2016,1,0
36059,2019,1,0
06089,1996,1,0
0649670,2006,0,1
26075,2006,1,0
0203000,2007,1,0
4835000,2009,1,0
36083,2009,1,0
0629504,2018,1,0
26093,2020,1,0
17019,1992,1,0
26161,1996,1,0
1714000,2007,1,0
2537000,2015,1,0
5553000,2016,0,1
0669000,2020,1,0
1719642,1993,0,0
32031,1998,1,0
3651000,2001,0,1
0625470,2009,1,0
21067,2014,1,0
2146027,2014,1,0
15007,2016,1,0
0615044,2001,1,0
0471510,2003,0,1
4261000,2005,1,0
0643000,2006,0,1
0918430,2013,1,0
36067,2021,0,1
0614218,2001,1,0
26093,2002,0,1
21111,2002,0,1
2148000,2002,0,1
0668000,2002,1,0
0649670,2006,0,0
51059,2007,1,0
42037,2007,0,1
37191,2008,1,0
3711800,2009,1,0
0602000,2010,1,0
4861796,2013,1,0
0625470,2015,1,0
26075,2016,1,0
0648816,2018,1,0
1703012,2021,1,0
36055,1991,1,0
2270000,2002,1,0
1216525,2005,1,0
2360545,2007,1,0
4159000,2012,0,1
0629504,2016,1,0
27109,2016,1,0
1238250,2019,1,0
26025,2020,1,0
3458200,1992,0,1
3684000,1999,1,0
2679000,2001,1,0
0668084,2006,1,0
26145,2010,1,0
0622804,2012,1,0
0644000,2015,0,1
26145,1992,1,0
0203000,1999,1,0
0150000,2001,1,0
0653000,2008,1,0
3673000,2019,1,0
3774440,2019,0,1
22055,1999,1,0
1255775,2004,1,0
15007,2006,1,0
0678582,1996,1,0
0630000,2001,1,0
0636770,2004,1,0
36083,2005,1,0
0600014,2010,0,1
08045,2014,1,0
26081,2018,0,1
0655156,1995,1,0
0662364,1998,1,0
1714000,1999,1,0
0611530,1999,1,0
0630000,2014,1,0
2537000,2017,1,0
0613210,1996,1,0
2582000,1997,1,0
36103,2003,1,0
06055,2008,1,0
0682954,2016,1,0
4861796,2017,1,0
4853388,1996,1,0
36087,1997,1,0
1712385,2003,1,0
17143,2018,1,0
1216475,2000,0,1
26025,2008,1,0
13295,2012,1,0
06045,2020,0,1
36119,1989,1,0
26065,1998,0,1
17111,2002,1,0
0686328,2002,1,0
0846465,2009,1,0
0667000,2016,1,0
0643000,2018,1,0
1836000,2019,1,0
26099,1998,1,0
0682996,2000,0,0
5584250,2006,0,1
36059,2007,1,0
0630000,2015,1,0
0623610,2016,0,1
0816000,2005,1,0
0883835,2005,0,1
26065,2006,1,0
06107,2008,1,0
0636448,2010,1,0
1301740,2014,1,0
36055,1995,1,0
0645484,1996,1,0
0633000,2004,1,0
36059,2005,1,0
17201,2006,1,0
37085,2008,1,0
18035,2010,1,0
3675484,2011,0,1
0668378,2011,0,1
06075,2012,1,0
4865000,1995,1,0
0681554,1996,0,1
17019,1998,1,0
2545560,2003,1,0
0644000,2005,1,0
17163,2012,1,0
0633000,2014,1,0
12086,2016,1,0
36119,2017,0,1
2537000,1991,1,0
45051,1996,1,0
3684000,1997,1,0
45035,2000,1,0
3712000,2001,1,0
0626000,2002,0,0
1714000,2003,1,0
36103,2009,1,0
17113,2012,1,0
3728000,2017,0,1
24025,2018,0,1
36119,1995,0,1
0602252,1998,1,0
36103,1999,0,1
5613900,2006,1,0
26121,2008,1,0
36055,2011,1,0
48339,1990,0,1
06023,2002,0,1
17201,2004,1,0
3611000,2007,0,1
5103130,2015,0,1
17119,2016,0,1
0950370,2017,1,0
34001,1998,1,0
36055,1999,1,0
0623080,2002,0,1
3731400,2008,0,0
0644000,2009,1,0
39035,2010,0,1
2507000,2011,1,0
01073,2014,1,0
2964082,2015,0,1
1840788,2015,1,0
36055,1995,1,0
0680854,2000,1,0
06065,2000,1,0
26145,2008,1,0
3651000,2009,1,0
06017,2010,1,0
45041,2014,1,0
2634000,2015,1,0
12086,2016,1,0
26125,2016,1,0
15001,2020,0,1
0660620,1995,0,1
26121,2004,1,0
4819000,2005,1,0
0664224,2006,0,1
22015,2011,1,0
2582000,2013,0,1
1836000,2015,1,0
2467675,2015,0,1
36055,2015,1,0
0656700,2018,0,1
17089,1992,1,0
0616325,2011,1,0
4865000,2013,1,0
42005,2017,0,1
0203000,2019,1,0
3350260,2021,0,1
36055,1989,0,1
3944856,1995,0,0
17097,1996,0,1
0656784,1998,1,0
4848072,2004,1,0
0807850,2007,1,0
4847892,2011,1,0
36103,2015,1,0
17019,2018,0,1
1245975,2021,0,1
4835000,2003,0,0
5357745,2003,1,0
26065,2006,0,1
0203000,2007,1,0
0684500,2018,0,1
36103,2019,1,0
2582000,2021,0,1
26121,2004,1,0
3006550,2007,0,1
2582000,2011,1,0
45085,2014,1,0
36119,2015,0,1
4845744,2017,1,0
26093,2020,0,1
47093,2008,1,0
17089,2010,1,0
0541000,2014,0,1
20209,2015,1,0
2036000,2015,1,0
17143,2018,1,0
1714000,2019,0,1
15001,1992,1,0
0668378,1995,1,0
0660102,1999,1,0
0622500,2008,1,0
3137000,2009,1,0
4829000,2009,1,0
4967000,2011,0,0
3915000,2017,0,1
5182000,2018,1,0
0621712,1990,0,1
0650398,1996,1,0
2688940,1997,1,0
26025,2006,1,0
0629504,2014,1,0
4865000,1997,1,0
0655282,2001,0,0
26145,2016,1,0
36059,1995,1,0
0606000,2000,0,1
45051,2002,1,0
0427400,2005,1,0
0950370,2013,1,0
27141,2016,0,1
1714000,1991,1,0
0681666,2001,0,0
0203000,2001,0,1
26081,2006,1,0
1639700,2013,0,1
4861796,2017,1,0
26121,2018,0,1
0675000,2020,0,1
1254000,1998,0,1
1230000,1999,1,0
21067,2006,0,1
2146027,2006,0,1
3675484,2007,1,0
1719642,2009,1,0
04001,2012,1,0
3474000,2018,1,0
17019,2018,0,1
2567000,2019,1,0
2507000,2005,1,0
0628168,2005,1,0
17201,2006,0,1
26021,2008,1,0
1304000,2009,0,1
26081,2012,1,0
2642160,2013,1,0
0681666,2013,0,1
0640130,2014,1,0
1302280,2018,0,0
4803000,2019,0,1
26025,1998,1,0
0633182,2002,0,0
06007,2010,1,0
0681344,2014,1,0
5168000,2016,0,1
36067,2017,1,0
2754880,2018,0,1
0631530,2018,1,0
3755000,2019,1,0
35061,2020,1,0
0473000,1996,1,0
0654652,1998,1,0
26081,2000,0,1
21111,2006,0,1
2148000,2006,0,1
0611194,2006,1,0
0617610,2009,1,0
42037,2011,1,0
15007,1990,1,0
4805000,1991,1,0
0616325,2001,1,0
3231900,2007,0,0
0613890,2008,0,0
0669084,2008,1,0
2743000,2009,0,1
0604740,2000,0,1
3775000,2001,1,0
1921000,2003,1,0
1714000,2007,1,0
4817000,2009,0,0
36059,2015,1,0
3006550,2019,0,1
0659451,2020,1,0
26081,1992,1,0
26065,2006,1,0
47093,2006,1,0
0664000,2008,0,1
4261000,2011,1,0
36119,2011,1,0
17119,2012,1,0
1714000,2015,1,0
0680000,2020,1,0
26081,1996,1,0
26081,1996,1,0
VA-2138,2003,0,0
17019,2010,1,0
0681344,2018,0,1
45045,1998,1,0
26099,2002,1,0
0135896,2004,1,0
4164900,2008,1,0
5367000,2009,1,0
26121,2010,1,0
21067,2012,1,0
2146027,2012,1,0
0653322,2018,0,1
01015,2018,1,0
0644000,1989,0,1
15003,1994,1,0
1517000,1994,0,0
3410000,2005,0,1
26065,2008,1,0
3350260,2017,1,0
3676540,1998,1,0
45007,2006,0,1
0659962,2007,1,0
4957300,2007,1,0
0633150,2011,0,1
36055,2017,1,0
3651000,1997,1,0
0423620,2004,1,0
1836000,2011,1,0
0613014,1998,1,0
2537000,2005,1,0
21067,2014,0,1
2146027,2014,0,1
1825000,2015,1,0
36087,2019,1,0
0686972,1998,1,0
45035,2000,1,0
1703012,2003,1,0
06113,2010,1,0
26025,2012,0,1
5103130,2015,1,0
06075,2018,0,1
17089,2018,0,1
1718823,2019,0,1
2511000,1991,0,1
4740000,2005,0,1
4419180,2012,1,0
17143,2016,1,0
0820000,1991,0,1
4748000,1999,0,0
0645022,2000,1,0
0632548,2005,1,0
1639700,2007,0,1
06031,2008,1,0
26065,2014,0,1
0611194,2018,0,1
0640740,2018,0,0
0606000,1996,0,1
42077,2001,1,0
2537000,2013,1,0
36067,2015,1,0
2706382,2016,0,0
12033,2016,1,0
2754880,2004,0,1
21067,2006,1,0
2146027,2006,1,0
3774440,2009,1,0
15003,2018,1,0
1517000,2018,1,0
0660620,2020,0,1
15001,2008,0,1
1235000,2011,1,0
0602462,2012,1,0
IN-48,2014,0,0
3457000,2018,1,0
2680700,2019,1,0
2507000,2021,1,0
45085,2000,0,1
0681666,2003,0,1
0659451,2010,0,1
2102990,2010,1,0
26147,2012,0,0
18141,2018,1,0
2537000,2021,1,0
26147,2004,0,1
0669112,2006,1,0
0627000,2010,0,1
0803455,2011,1,0
26145,2014,0,1
0622710,2015,0,1
4206088,2017,1,0
0662364,2002,1,0
0617750,2002,1,0
4740000,2009,1,0
0608460,2010,1,0
0404720,2012,0,1
4748000,2019,1,0
1245000,2021,0,1
2511000,2021,0,1
4835000,1991,1,0
2743000,2001,1,0
4134100,2002,1,0
4819000,2003,1,0
2743000,2005,0,1
4740000,2007,0,1
1245025,2007,1,0
0664000,2016,0,1
26115,2020,1,0
4123850,2000,0,1
26099,2000,1,0
0645022,2004,0,1
0602462,2004,1,0
3925256,2011,1,0
1938595,2013,0,1
36059,2015,0,1
51107,2015,0,1
0602462,2016,1,0
17089,2018,1,0
